March_3,March_4,March,May_5,May_14,April_3,May_10,May_12,June_2,November_5,March_5,July,November_3,January_4,March_6,May_4,October_3,January,May_8,May_13,October_4,December_4,November,May_7,April_5,July_2,July_3,May_6,May,November_2,July_5,June_4,January_3,August_3,July_9,December_2,September,December_3,February_3,November_4,July_6,June,February_2,July_8,October_2,May_15,April,March_2,May_2,April_6,April_7,December,January_2,April_2,June_3,May_3,May_9,May_11,October,April_4,February,August_2,July_4,August,July_7
-0.25013739824784087,-0.037835319713207576,0.9422414213120378,0.2887078918851387,-0.40558838154020593,0.06736223561823812,0.24473657385165304,-0.08746459828110535,-0.35272469542401763,-0.33175276369763795,0.4774712978902706,0.22405379407331752,-0.24267426743939013,0.764547713732852,0.4642475301568367,-0.519345895728315,0.0019460990636102904,-0.32836119268589026,-0.06332173334664007,0.11785506028075536,-0.356488779009764,0.7640431946958608,0.22891515749382252,-0.22589194452911096,0.3907358164540989,0.5505086789436998,-0.7043573617780469,0.19738834503752295,0.14195823114239037,-0.9938141238590735,-0.2982489095891021,0.06156597880972714,0.6522768029652395,0.06697237790039953,-0.20874962133848468,0.20657453910546444,0.49512249246252016,-0.12912769249970207,0.31989909304216496,0.27500065456463463,0.07493661611503007,0.1939433601223048,0.053526881464778645,0.18351320641679558,-0.6255103782101492,-0.15565186032273734,0.26677708974157427,0.5290727772481656,-0.07745045640356535,-0.19380227389404964,0.7962352800614478,-0.572526289617048,0.20665092191549067,0.1425321324243195,1.436080996853236,0.265571632934712,-0.07224990558140254,-0.09295048911958272,0.0891053569238729,0.8163109736702483,-0.214803872538125,-0.9608276452654277,0.2095421782887166,-0.3442007395915119,-0.032406503969937966
-0.5977081246361275,0.028387980128227894,0.6582063987204446,0.10078074038179664,-0.3183851213792168,0.2824423613322727,-0.049776713054096096,-0.38122667323819004,-0.6911615032779019,-0.23071221349899063,-0.4036618080865876,-0.28599045214610175,-0.20326939982132924,0.33800746440982926,0.24415815920228254,-0.43266026630707427,0.20929324611272285,-0.0692998582096498,-0.03954406423729602,0.09354614153869299,-0.1610702255050271,0.5047746248984009,0.3766261681016574,-0.06758476907798383,0.2397486514355311,0.5799610176611566,-0.5685386658125419,0.4050269599726003,-0.0456966825232246,-0.9424738951151984,0.04235613679816236,0.41230114456307043,0.10906148493240385,0.0690571040053228,-0.30668731656454784,0.685966454313314,0.5557469812161266,0.21420006992155166,0.5749594890411301,-0.47880145204548596,0.2860126901601972,0.18928903853204004,0.5218653966136595,0.05329202706214431,-0.33940893113649384,-0.6010952191844613,0.007031303975864184,0.1330836369743938,0.41952143799562225,0.1179807990086997,0.2937564649990208,-0.7016948240077658,0.3591995879153036,0.12380868922910791,1.0348412474191577,0.3772235895454226,-0.009882030267527202,-0.406461837705847,0.17286276523930938,0.9224506423909278,0.05074401552604716,-0.5851675179510982,0.6450002591679451,-1.1121970366503848,0.05022638461085119
-0.7585699591533519,0.13388611060157787,0.8843126428165096,0.04178466893273061,-0.38217906682863273,0.4805860950056785,-0.12673674334287455,-0.08283642724817544,-0.6450831152951475,0.09906495009190339,0.6635761912705423,0.2882806625243424,-0.05800195241179834,0.6164218233773499,0.4677197214509954,-0.7373269732209107,-0.5915227367653202,-0.42528488499527517,-0.2895725782298562,0.12293395506730348,0.16197455992940185,0.9332274956515217,0.118861721019933,-0.08968939069861585,0.2835117160911431,0.7701000858390803,-0.5870736187554655,0.19196716768744782,-0.045492132750790816,-0.8836986553993477,-0.4626098006438895,-0.06315652121141033,0.47796413662355597,-0.32056802146667823,-0.35402356751671077,0.4066127173492323,0.4410452041316615,0.03655992976833795,0.7730608042580126,-0.49160167124056414,0.10969399901261459,0.16808807485883243,0.027536014944822718,0.02134863826760342,-0.6218026514554652,-0.3079732869145677,-0.20395683855738572,-0.10339269729822775,-0.08978386558635415,0.722663219363498,0.8760937510178736,-0.8162947247047175,0.11846516851761449,0.5864651366139868,1.2892072560227645,0.16604955309130817,-0.1258730770304406,-0.31841904802172083,-0.18167793278739922,0.34245112989363274,-0.8176635911185494,-0.5561360008091825,0.5071634609636158,-0.8556203518664071,0.028030611097698374
-0.3355118187118403,0.004239841303152407,0.7220391095856844,0.3477326148189464,-0.1493871013063288,0.16290984588734683,0.13476836169759435,-0.3958795637306213,-0.570166748328965,-0.028154506825943518,-0.0780701967735386,-0.786464360681933,0.0805360739445781,1.0909126565686593,0.35123166041584697,-0.37013199119275103,0.33911661714145797,-0.4339303435253708,-0.3022578839346902,0.20185807399178737,-0.04805565844193745,0.4899747939208469,0.3653166623639713,-0.3412969880914781,0.2050090974169436,1.2618963259975846,-0.6248100249639706,0.4353594475616641,-0.033079465652056245,-1.0284157179466145,0.021328252801739056,0.7976376803854868,0.059230980762349436,-0.3085925573712662,-0.38687976401846513,0.3268902742073433,0.5220972066657947,0.07881309067179179,0.4905106828868745,-0.14607005613331364,0.1865314128982871,0.4340470973320382,-0.0046941168151028445,0.10269789826720617,-0.5183880496023595,-0.601241012094251,0.19264375336995793,-0.040504494283993005,-0.05542938955178305,-0.11890277963769584,-0.01549787531322469,-0.8159159132075259,0.021095365021048883,0.26228972879506346,1.3808822538979826,0.18584379410060498,-0.07453226189008313,-0.012898664828920117,-0.005295957201188625,0.9251996089431813,-0.19623635189652214,-0.5265764738596477,0.4270772865005613,-0.9955030631037017,0.0686075291077628
-0.3982502003361006,0.4659211894379754,0.6295983624112795,0.5326909779411876,-0.4001632832781232,0.14584905111230384,-0.153305020545089,-0.2903795668322868,-0.249334202222392,0.2888702038765896,0.4794382767368225,-0.3842452063868295,0.5514708947464612,0.43413278605312833,-0.05789443598946704,0.23503143816602187,0.23269268628993028,-0.17152070580554551,-0.05222840384110494,0.6161691648989074,-0.35891116684936275,0.6530564248866945,-0.0056329232154532505,0.0725387404830676,0.3103274329842944,0.6600821192231107,-0.32509243869347293,0.42010955407302497,0.048209622335625195,-0.9009634507159665,-0.010816194455080419,-0.12969747541693502,0.3234752330269765,-0.2051973098650687,-0.2661551157579249,0.10279725267613762,0.40607236242891287,0.08785822537864987,0.36542558358828203,0.3437360867788437,0.45899694634221166,0.45690782910481886,0.39099534690008486,-0.2283032542659214,-0.5092957945586067,-1.039223767187663,0.3966565900063788,0.011804922292874852,0.418849441374162,-0.0931875520062216,0.24983366528801126,-0.8574176652898883,0.17395825047769772,0.16244547836416012,1.3025890497419241,0.026327781781951814,0.2965783559784335,0.14274640236009356,-0.00029760746081332334,0.7594688071078481,0.21677368481331966,-0.727770337314039,0.010078906468206764,-1.20249440087019,-0.04238135654394834
-0.43616961323085923,0.4347847234669137,0.5015867691454492,0.19479842257389735,-0.6710225113196407,0.207522524143428,-0.16812074994469267,-0.2613753135824941,-0.3877264907681977,-0.4636221976359573,0.0633410355107383,0.1070238813159765,0.05644034950252275,0.6491755745985532,-0.22835417346646844,-0.5475792837677376,-0.40625449573050737,-0.13323273370156619,-0.3164024919543167,0.2708541130954674,0.12781589400453086,0.2942299377602937,-0.36284605288248056,-0.25343145089800634,0.6625084107968311,1.0536332821337664,-0.8183096835254305,-0.09207783069029855,-0.18196526845144706,-0.8695395365365883,-0.29074384151439264,0.03137561245899637,-0.03391347728824592,-0.40882754692019324,-0.10951574788845893,0.15917754899740397,0.6851341194706609,-0.24806846879676314,0.3385451959923539,0.13668094388443502,0.3556321183742707,0.12489133961379774,0.275372594538456,0.30863398697597144,-0.48267003457288843,-0.4566369296452084,0.4378277576144681,0.35095793691496646,0.3186376511951107,0.08232464693612325,0.5442709087112343,-0.27762142899613457,0.11249746354768,0.11242194984015669,1.3282027875474942,-0.0286174475770848,0.19330437720479707,-0.24910391302828766,-0.2356764958283136,0.5786973155812426,0.2276376873384479,-0.697524324684454,0.04100883913944672,-1.1133180341426552,0.2944121933509862
-0.6049597806047966,0.17133934359082287,0.9344225965881369,0.1492197422589872,-0.5027733170833335,0.3138212273779596,-0.22343589358850452,-0.009135917481405138,-0.5526698867179962,-0.8502705574202799,0.5826087302454652,-0.35812976641433764,0.3960393312809722,0.6231607849010444,0.09511089368659478,-0.315988205037311,0.07122489195940888,-0.8712293266243576,-0.7877001765590816,0.5097922422052645,-0.24171734424898542,0.2884484769252031,-0.6900126892580836,0.40328482082983896,0.21240748171896426,0.8351937128537298,-0.7240301965739926,0.41947657589598836,-0.03122142998225791,-0.7074761949431383,-0.24077428739548024,0.5033407199008093,0.45686034141518844,-0.25397963673802565,-0.21235998014898672,0.24973706145120017,0.41613246400551296,0.354385599375286,0.38083979605122775,-0.3101230052715698,0.12715131335936852,0.3446967978704598,0.39095341461142125,0.28236047359276756,-0.5757557624695692,-0.43589974836257034,-0.05871528032302852,-0.1349028479396277,0.36560757488664786,0.45694633876772894,0.1987143528374635,-0.22108764053116725,0.33542868927723973,0.15096331204777014,1.4137457329443988,-0.15568291947399113,-0.15868389955801387,-0.0883027085911664,-0.20144122623911193,0.6230578854306293,-0.8143263311597518,-0.5890476791073176,0.047009805113901085,-0.5143921869625853,0.13221148430291896
-0.5144918014448916,-0.08216281609094007,1.0070138426596063,0.34460956601239184,-0.5440430050773898,-0.08324124826995422,-0.2816232352970255,-0.5918686586686848,-0.27240918917789647,-0.05917622001836649,0.3607910496322082,-0.028581316457229965,0.03591071787892991,0.7948402187208312,0.4391284823139859,-0.9231106202871903,-0.3547392354707511,-0.5020817840361876,-0.6316466748677443,0.4514163203855342,-0.1969476430985394,0.2112799195561578,-0.0978316445523551,-0.027287398437435183,0.6223152178933176,0.9111069419442858,-0.738376541434258,-0.18806015366768264,0.05202233694737204,-0.8188206836702795,-0.32932139942143523,-0.2722563001031176,0.32128092953513554,-0.2227861970891939,-0.050082376084476195,0.03936777333401424,0.24934795299988116,0.45521409180652095,0.44183075366938807,-0.5794946307492057,0.2966602366777325,0.10426768032064875,0.20819853428644747,0.19320715429357688,-0.4363622773454466,-0.3353597644781171,0.5825802229418272,0.036225937413261716,0.19741260473363118,-0.2706094348275908,0.589215320348866,-0.3690177560040836,0.2746785706805818,0.04808756646760068,1.2713790232111444,0.4754481185385344,0.3247669489784957,-0.2520951418015257,-0.283128567203432,1.0414568600976666,-0.23756255493509962,-0.8901163270367045,0.6001741593064651,-0.19402133964233798,-0.12616653253008422
-0.16482216952170833,0.5719025953405312,0.670826323912505,0.8497308131845726,-0.7305489184760677,0.0517014356697033,-0.35891128508237213,-0.7350364851620966,-0.23796013195932314,-0.14101024503221485,0.3218689884621444,-0.7432757486575865,0.3095445728151181,0.4132248860062291,-0.3741713127983893,-0.14685130970162835,0.039170781953767345,-0.6662272842837433,-0.0880672139836348,-0.16131374545222849,-0.3104577666503411,0.4268906386846778,0.3163489656189049,-0.3089967913455996,-0.057400521386518986,0.9530186161634197,-0.2791924498054226,0.48440104192498346,-0.6220358901294084,-0.9393583169761797,-0.0053002213646286545,0.04188760858894218,0.8749893151170623,-0.007874222443203564,0.08565474404801876,0.17603043063560236,0.7819403224014297,0.2637153581028053,0.10125513308451461,-0.1679089969292657,0.3988458385455005,0.19886787698789998,0.40350485709414624,0.013939815443039613,-0.06601204790793525,-0.5218951429320169,0.052770265565704154,-0.06890054945642479,0.1618862533501813,0.7451660229292479,0.0026760362049882552,-0.3951300677111913,0.0019087745148979457,-0.04428786020836195,1.3248531686038236,-0.03928940527786613,-0.11466914459573724,0.5586280383360489,-0.08724218547955784,0.3386865233582562,0.33970394979900037,-0.7889342068122296,0.5560494675421742,-0.9493907141248406,0.10693592512456475
-0.2281136483988828,0.4233821633401773,0.7365533747689262,0.2554507542988308,-0.2777104315294385,0.26664749140486216,-0.15043346551055228,-0.5002556512096159,-0.06220999716510349,-0.2434744183674299,0.283383549526257,-0.4179426870268241,0.19028516113985125,0.4707635889865628,-0.002579404005926992,-0.37608331060064737,0.4507448916220257,-0.6409186637829736,-0.24192525828015926,0.18466689058333202,-0.32355077855634873,0.40483972137687796,0.20690574164902142,0.09304332298155393,-0.1413159177719253,0.46800256044052463,-0.27679781663391634,0.4004386697630784,-0.21230290101654575,-0.5988801484178576,-0.27417197458213904,-0.2828788588295663,0.5563734985432136,-0.16836225082324083,-0.24429343166250947,0.17276114151581443,0.7824260128246004,-0.3969393348900517,0.6373238544101627,0.06691593753061567,0.14208430402243433,0.07611073094292845,0.2520237046477846,0.13951754759287768,-0.19834512485296577,-0.5637881629688056,0.6457458667740017,-0.32442079008424296,0.18074462865681223,0.03407112021223381,-0.14559414001335497,0.1692716665344875,-0.016435140953834228,0.15606042821422728,1.238045919267394,0.28739347208116345,0.14927781249871375,0.17857987522941882,-0.028640206448076,0.7536475572456998,-0.32494108527071375,-0.8451879959889284,-0.0632920757294049,-0.4990019524456351,-0.066520823631447
-0.25334707606861284,0.3036884624310056,0.7006864554085894,-0.012747222307944506,-0.5510521113204637,0.38752807564558367,-0.32052144527000753,-0.11491249125240496,-0.6263990331578076,0.10354095995301647,-0.0417393850697859,0.21631489323363362,0.406597449306137,0.6454147319355291,-0.23684228275437305,-0.28598736364503186,0.5283103719869424,-0.6635291362618855,0.13001915594694152,0.3154906654531868,-0.2664135652284909,0.36407540582885556,0.11007709130294313,-0.30318059150284654,0.34592246650098035,0.8540227651151684,-0.3724071413623004,0.2849292768812632,0.22992504772922764,-0.8581484922816119,-0.5499906283794351,-0.28019700335456466,0.543001758405128,0.029934681711760107,-0.30134661942465607,-0.18737856433134065,0.5734349146904122,0.17026599633166137,0.20929265354676901,-0.16269166788906753,0.06617115679854924,0.041023447525942114,0.49309750207218317,0.5929425481337183,-0.40035415794951285,-0.3234999425747171,0.13705982512556378,-0.1992033768366629,0.5141629323383033,0.3808401471762245,0.3148579676413837,-0.6003119629754913,0.4463332180441541,0.07755978742013789,0.958384563611831,0.16628789238755115,-0.24192296739017471,0.0817016943115989,-0.2688210719963777,0.7560964810007474,0.11834217192605731,-0.8097830315068367,0.1953289747099884,-0.7628362683888359,0.23572859068203184
-0.6999353447204549,0.16727534159502705,1.0378698006906752,-0.1307965058457965,-0.21703895263897943,0.6909660535800446,-0.11927001321749856,0.01606498417878917,-0.5146404161632988,-0.07771740763700904,0.6673760533898501,0.3655314090787506,0.0029571013270752473,0.7679575664965412,0.6389068565176409,-0.20531832529240956,0.4990448113051633,-0.255193637033393,-0.2547488924901878,0.7129409574040676,-0.4728920243413126,0.7630599900791948,0.5462220443297224,0.03495386971652774,0.5647525656475465,0.9126956946837078,-0.8408067959775738,0.3094087908236789,0.5454871866493749,-0.6454209227004688,-0.13765266144218657,0.011442124620539285,0.23345203763290656,-0.1732814050941908,-0.5158065186596278,0.25992908921933844,0.6616769812253335,0.38181388602972216,0.532081863892505,-0.5872857184630527,0.012234350227762224,-0.07991668359705534,0.20266682683117382,0.6184108850210147,-0.26222665098318176,-0.2180509378132479,-0.6805587605575177,-0.023780499252657024,0.40506592891394577,0.06694003470253493,0.5743190489779435,-0.08697479319765442,0.08768096760185924,0.12028632064656389,0.9896477957746397,0.4694743601140103,0.1485445891562202,-0.19614084343067545,-0.1261648726218863,0.7301611937416682,-0.009680157084138392,-1.130147018592151,0.8579152705990698,-0.8041880800133885,0.12999374802147973
-0.49875476795040663,-0.015333299284995862,0.788756967205829,0.003924234471684565,-0.23196284067441328,0.20853996512444298,0.02829188527546754,0.01768023985593905,-0.40949461739758475,0.29861266744124804,-0.2621119453054074,-0.6280967877127432,-0.11706670805548616,0.9839618406056433,-0.4778349064597067,-0.5079470026704885,0.5740571792188919,-0.3697493029754023,-0.32606195877445027,0.9621050643580884,-0.09308713060068005,0.6016654832928117,0.19980048901974504,0.5153368060566019,0.5110410358497594,1.0455618947008143,-0.8761905913812265,0.19684538496283924,0.16385537181988807,-0.869735515934829,0.03274238192664016,-0.29328169289477823,0.11140673963719534,-0.08439096613648302,-0.24887324582652137,0.3307315564253869,0.8204665107933102,-0.3836536688423132,0.5269800669991275,-0.5120074714743935,0.03666991310641233,0.16078204498148815,-0.0953290079662864,-0.014605132323639705,-0.25625466388488133,-0.6798425459881051,0.36446207244359535,0.40364706896717856,0.07062144362487188,0.19891115204975313,0.547147960116209,-0.07404390118570274,0.19345084684573102,0.22976370534649226,1.030341401141483,0.5964890914248954,0.32589245428372404,-0.05059143016842804,-0.11582871304184642,0.5226876678378285,-0.04529269647484174,-0.8858441821212145,0.7760698498031019,-1.0647052233280172,0.20566407263197398
-0.27028363981540976,0.025888347188722224,0.9128148168159436,-0.47027202868061835,-0.11464074417911432,0.1277380245553102,-0.04767723267865547,-0.4732532638746151,-0.42863005751400574,-0.21060889482787254,0.6807536390984216,0.01982152201260249,-0.0006092114465608041,0.43162395373000273,-0.021574093601554586,-0.8279099235370198,0.3673200223087981,-0.12808441416123956,-0.44575509929372226,0.3256991316458367,0.4719048968133705,0.5070847169201403,0.09327326272904686,0.4022812253211133,0.5689413613958888,0.9486661374781595,-0.357401800952719,0.20697762679696152,0.0028466398607095364,-1.08937686886968,-0.4030874695796879,0.2628654392816197,0.22373462293071897,-0.32170700447630224,-0.4585013575949894,-0.2126619829967239,0.15071762307826084,-0.195914142556109,0.2732136372526532,0.19431939773558693,-0.04034800584369203,0.4565361117957427,-0.060736353980242436,-0.058995317567898165,-0.44956731192686794,-0.8752993497837749,0.0032637346549125243,0.03541593175127977,-0.08336078508265996,0.10492627458996778,0.6754120992270803,-0.1456796438308407,0.21790242936889526,0.09563502089399387,1.1290415938660638,0.19709602715161537,0.07782757679237724,-0.3712173004671019,-0.15681014468331397,0.38615140001341264,0.08127668747703581,-0.5651831802210034,0.5516745074100406,-0.5939206011337902,0.35432737444612517
-0.5140355257655935,0.17667760965919016,0.7519462563310765,-0.21347902279180425,-0.09647643799128494,0.04693745700823755,-0.3217343835247803,-0.07405560077012768,-0.5558509475139612,-0.48766745552950486,0.5636052285066001,0.285515017340428,-0.016870147934935104,0.685952543858366,0.08408248854136516,-0.5591923483441562,0.1075957133828631,-0.5732778281101194,-0.2170658423926527,0.2581165660630529,-0.06223144177971773,0.5639748002901458,-0.09210756321783337,-0.2559275600542215,0.3319831602308191,0.4879821784277802,-0.6186196768150841,0.17643266297042987,-0.013534183795776866,-1.0055278297184451,-0.37543477791725033,-0.4701411698816201,0.686638117237487,-0.16346431817760712,-0.010255352127152714,0.46450498681275354,0.37970138868945635,0.48100439607854106,0.23841849456849953,-0.14932750942365336,-0.23008745962819732,0.006324536631988786,0.07624053018163446,-0.160074300413041,-0.5072109537748882,-0.5338353261198313,0.13897636914532757,0.28398088223686546,0.33836154194188117,0.4239015066332706,0.47422928488403754,-0.4177980323695246,0.13255477015781472,0.13515430228894587,0.7907388945439732,0.3636467541991329,-0.09231843401577577,-0.3832934309767331,-0.18298997685310253,0.44246451204317094,-0.06941431270983203,-0.6443559840149852,-0.04059280472705415,-0.6493390146590855,0.2997732171753051
-0.48671689556189496,0.5473734580174533,0.6776745410373313,0.03270639499181617,-0.37859709017755727,0.17827653474857963,-0.3288280360178556,-0.35476730354478764,-0.2308093895842925,-0.08939803656641396,0.1537671964776408,-0.4849131474011614,0.164612674503376,0.3201800148298386,0.0018334775900580719,-0.6711110452191533,0.15727302997372888,-0.5166592076517312,-0.23019755155449584,0.29408936586676504,-0.29443419219045786,0.24913480675954916,0.21203682899159876,-0.47533269062878036,0.3860383770211801,0.8063120544048121,-1.12097053785961,-0.030802749354435745,0.2482765464085144,-1.0676695369477405,0.0048287435676179526,0.010608407839535414,0.493941745974932,-0.21976983884537749,-0.4888740274391788,0.21528051532017117,0.6925852323077878,0.15527067413120554,0.48502145866431834,0.046808212965930254,0.07543743619892779,0.1600752819102167,0.1267873243741247,0.24213477979858075,-0.8070900240383145,-0.53083149814788,-0.48978159251635184,-0.06011183081813027,0.24751791042572324,0.07519343247955965,0.7926292663259811,-0.3369923764329839,-0.20873678295518694,0.19656740368829134,0.9894131432918041,0.09874496213366392,-0.45765145610842667,-0.22193912606700195,0.21064954038432096,0.18043932185004283,-0.34809383316639253,-0.995637357846847,0.7882422205362402,-0.5423157704420984,-0.2113838799072189
-0.4265093502843226,0.5370873530554662,0.8722241451270445,0.08307054474323367,-0.5205964018904714,-0.3131011402104408,0.37373192742906575,-0.1815444794310558,-0.08893710030238357,-0.17043913729718546,0.6612244355112731,-1.0319671963438404,0.2080836137153257,0.24755242403622768,0.3435819672250633,-0.10379957596181943,0.48006952279442444,-0.417910499410638,-0.271891299555636,0.5568507644993979,-0.5708172551244817,0.8920142394212903,-0.18146090213678723,0.1958124021633417,0.43212767711508326,0.8053572133249789,-0.22974937127787698,0.5595146980498896,0.21809329824892582,-0.9496484065961384,0.18675515575221896,-0.11565087112312901,0.9018884085377558,0.08117671345194262,-0.10799647423878427,-0.2996187680479239,0.32931410144684037,-0.29698121307702274,0.2867773955697107,-0.3846818018845444,0.37890266534728667,0.4295775620140194,0.19601278655301752,-0.11608563886285461,-0.43359300557678027,-0.46297002839284845,0.5402785137149927,-0.43998162308722366,0.49946298068819084,-0.13369943185346717,0.11018754660460982,-0.5999799001016505,-0.16568782726662507,0.12364011342572476,1.2550309930732864,0.2325368829682571,-0.4138465618801736,0.19820985363761218,-0.18261771129359794,0.5257033616361632,-0.0921902716461506,-1.049518657695315,0.3833173696459957,-1.2504130825283357,-0.2162561078476479
-0.5839736049810884,0.035108280801633904,0.6875889308487901,-0.005702743810311051,-0.19131107729217783,0.4450783592834269,-0.17541653923198733,-0.38804446488070077,-0.6080031831134951,-0.30603175014438816,0.7270860867838693,0.1783282729839749,-0.4338570683794007,0.592778773702274,0.4206793504162322,-0.7865770269843326,0.2817462827788485,-0.14406778092133013,-0.8710686535825177,0.5844895060983717,-0.46455547571775796,0.9499237804815199,0.6802345756250767,-0.044804788773404616,0.48167133409699037,1.154123158542416,-0.7906212872425542,0.21195092118405706,0.12935767129099485,-0.5425566439299035,-0.32959036006145054,-0.7255481611274768,0.3291448985469293,0.04050811137097414,-0.3324048791426926,0.33080123126281274,0.06670503373696215,0.1481369333251074,0.7553096362523913,-1.051101852484551,0.050291459100607575,0.18615919297673733,-0.046091630778114845,0.26843238558246313,-0.6051344010378847,-0.5930669402046725,-0.4797672426894485,-0.018933598922942302,0.12400889044479319,0.8195754715467813,0.438486231193705,-0.8268097993843898,-0.10429926747026652,0.1331982281210779,0.6398220552364733,0.3180718014921183,-0.14869489002164207,-0.3613383095937916,0.16734181235205223,0.3333178976261423,-0.1480069187297087,-0.6529128777654531,0.8315738046330284,-0.6700086582071424,0.25389071141604025
-0.37190619753167076,0.20382918986355564,0.609252453246545,0.3638574656727683,-0.5100433638504601,0.22420450856941507,-0.5418164587247211,-0.5219142672067035,-0.20920470733928567,-0.5794268740862855,-0.02959748710897296,-0.7478973529970158,0.2788053920702987,0.6964756588374443,-0.18654566733124361,-0.3725807030301418,0.21554008136564257,-0.4522824682069772,-0.5131392468957138,0.1296890037697048,0.21173398842751665,0.28970893841610296,-0.502283453857806,0.04850421403543274,0.49666881390030715,0.5663607327100638,-0.5985902961685557,0.2770188440460386,-0.09755401233286895,-1.2666137264342867,-0.5540656127918782,0.5049515670340455,0.5420212026528751,-0.003213129132255809,-0.2282943621803959,0.35294705154743566,0.6988529953875463,0.17689890173526462,0.0006887663133402222,0.08402302068126483,0.1672572016442651,0.2987556202154173,-0.4762502267454823,-0.1609620215712077,-0.3829945423095854,-0.44198093061564553,0.3293825487056163,-0.14550369745685932,0.1343515746201223,0.07554447295291947,0.35384344262333683,-0.7721419156766497,0.15911422171571493,0.2763466066257967,1.099532232662982,0.27738092795073455,-0.6012477958475495,0.01090417909929517,0.13029544973543458,0.740630115585339,-0.252067123288949,-0.485878018330855,0.4136270929173788,-0.639249865297166,0.1202793723473232
-0.7837732787968178,0.45061936848989503,0.7812742456795347,0.03169338570897061,-0.2724476528651206,0.10335482321886,-0.23857302652377704,-0.551274181698395,-0.5483202617098676,-0.9842584367344867,0.22876599284800703,-0.11206009537405523,0.08075002582902518,0.2394984506768505,0.4646042945052091,-0.7037460694002986,-0.0385633937531531,-0.574904055131194,-0.3076313812153658,0.1688103197621525,0.011831917604638184,0.34792498761039037,-0.2618866339828094,-0.1855244889869498,0.28793467881666424,0.47715941305571946,-0.4251272716462925,0.5184923759368582,-0.2809652424237153,-0.7681187657784558,0.00789415766450851,0.3909510895931332,0.5810202083933063,-0.221712321801765,-0.13984748590266496,0.12027778092639452,0.23138426605526338,0.1003256439765576,0.16624558648889165,-0.46663718129963916,0.22637419205559536,0.5796835442133625,0.2089330074952416,-0.0021444158840003905,-0.43519171374162025,-0.5069590806305676,0.4959351079578961,-0.10228114138300072,0.29991066708753567,0.03542899981210476,0.20700540767484715,-0.8186562612556323,0.07408280996740553,0.13657059906461297,0.975866110226106,0.18366459860302456,-0.14346105479780658,-0.2571096916242849,-0.36195230903554454,0.6884768811770089,0.025466072544144333,-0.7188716844284311,-0.3199132916361137,-0.46367869780630394,-0.11440902147755196
-0.10364632017662676,0.5914950299888316,0.735529336385416,0.25309712851885025,-0.6086714376054279,0.19075598972663593,-0.2639973929827089,-0.3073298356755568,-0.13941080079047757,-0.6705128305849142,-0.45827419465868413,0.3877645016266178,0.07108112512793832,0.3828000211655287,0.0024761012602957655,-0.1886141788261182,0.06155982300078082,-0.20244865363838888,-0.5964291697733788,0.389521740178157,-0.34510317697380233,0.6254978142830554,0.20292304094728342,-0.3854685109301838,0.05374269330198299,1.101293941680619,-0.9968907088144986,0.3841876822223095,-0.0889387563817286,-0.986328768851445,-0.3307178717043281,-0.0488468039048625,0.16182902131435314,0.04299474704055761,-0.34132154917100893,0.03964610537551299,0.16746218699573873,0.17106183652538637,0.47274961104774427,-0.4701980463619338,0.43780399906511,0.26831139825241734,0.09307486947572768,0.022816677078649053,-0.4545065372500612,-0.6160068899990689,0.31577354472538144,-0.20916982231248368,0.11773390261210945,0.18971691399865753,0.4010896500464601,-0.6265214401058029,0.30695556526811085,0.5597112495520215,1.0573567179143288,0.2993962178173343,-0.5591346220381683,-0.09190893134421563,0.22685599000780393,0.7437737226572583,0.1961200427703405,-0.9779835706575729,-0.20263944406656034,-0.7755303141261655,0.37949353279267906
-0.45921787082963395,0.1901978303908005,0.6864833757655244,0.2988846642858165,-0.5102319100708317,-0.0842763191050017,-0.41530295803632894,-0.39753076398644616,-0.5480712182363282,-0.5099385489489907,-0.19298175273621845,0.29787305307044876,-0.16751911942517553,0.684468083544173,0.33935692785384935,-0.21349334826584593,-0.05275139812734644,-0.18218061231923596,-0.4125959965845645,0.8208116882393579,0.0533760133159643,0.24597978007291194,-1.0325354904748703,-0.20913864286488443,0.010424590889771684,0.9728278136468438,-0.8696590209589071,0.35105453561739414,-0.12209156054606105,-0.5216907176297949,-0.17040283300092918,0.4602896078758149,0.5601605110500552,-0.38094709096241103,-0.31288747104666437,0.2239105833384928,0.09845068769605117,0.8111684292152763,0.3826300944972971,-0.7336492073873802,0.04763660404145261,0.6188629297243419,0.3791966995493258,0.4600247629334571,-0.5373851796558089,-0.42260752390590306,0.6105390135644488,0.11277045837429453,0.4294288599303384,0.3752840475764861,0.4077951821578573,-0.4458255256644122,0.1545267013161605,0.3648604626994161,0.9697184208734214,0.37952391067198654,0.013369587355416351,0.15080934807910423,-0.07775013761174669,0.5421786231506652,0.09485407871539343,-0.8799466386658724,0.14014238570254495,-0.672505077475315,0.1246618003280905
